"","dimension","group","pp_id","color","value","dimension_concept"
"394","calm-angry","sighted","sighted_3","purple",4,"calm-angry-purple"
"395","calm-angry","sighted","sighted_3","brown",7,"calm-angry-brown"
"396","calm-angry","sighted","sighted_3","black",6,"calm-angry-black"
"397","happy-sad","sighted","sighted_3","white",4,"happy-sad-white"
"398","happy-sad","sighted","sighted_3","red",4,"happy-sad-red"
"399","happy-sad","sighted","sighted_3","orange",4,"happy-sad-orange"
"400","happy-sad","sighted","sighted_3","yellow",1,"happy-sad-yellow"
"401","happy-sad","sighted","sighted_3","green",2,"happy-sad-green"
"402","happy-sad","sighted","sighted_3","blue",5,"happy-sad-blue"
"403","happy-sad","sighted","sighted_3","purple",4,"happy-sad-purple"
"404","happy-sad","sighted","sighted_3","brown",6,"happy-sad-brown"
"405","happy-sad","sighted","sighted_3","black",7,"happy-sad-black"
"406","exciting-dull","sighted","sighted_3","white",3,"exciting-dull-white"
"407","exciting-dull","sighted","sighted_3","red",2,"exciting-dull-red"
"408","exciting-dull","sighted","sighted_3","orange",3,"exciting-dull-orange"
"409","exciting-dull","sighted","sighted_3","yellow",5,"exciting-dull-yellow"
"410","exciting-dull","sighted","sighted_3","green",1,"exciting-dull-green"
"411","exciting-dull","sighted","sighted_3","blue",4,"exciting-dull-blue"
"412","exciting-dull","sighted","sighted_3","purple",6,"exciting-dull-purple"
"413","exciting-dull","sighted","sighted_3","brown",7,"exciting-dull-brown"
"414","exciting-dull","sighted","sighted_3","black",6,"exciting-dull-black"
"415","soft-hard","sighted","sighted_3","white",2,"soft-hard-white"
"416","soft-hard","sighted","sighted_3","red",5,"soft-hard-red"
"417","soft-hard","sighted","sighted_3","orange",2,"soft-hard-orange"
"418","soft-hard","sighted","sighted_3","yellow",4,"soft-hard-yellow"
"419","soft-hard","sighted","sighted_3","green",2,"soft-hard-green"
"420","soft-hard","sighted","sighted_3","blue",2,"soft-hard-blue"
"421","soft-hard","sighted","sighted_3","purple",4,"soft-hard-purple"
"422","soft-hard","sighted","sighted_3","brown",3,"soft-hard-brown"
"423","soft-hard","sighted","sighted_3","black",7,"soft-hard-black"
"424","light-heavy","sighted","sighted_3","white",3,"light-heavy-white"
"425","light-heavy","sighted","sighted_3","red",6,"light-heavy-red"
"426","light-heavy","sighted","sighted_3","orange",4,"light-heavy-orange"
"427","light-heavy","sighted","sighted_3","yellow",1,"light-heavy-yellow"
"428","light-heavy","sighted","sighted_3","green",2,"light-heavy-green"
"429","light-heavy","sighted","sighted_3","blue",5,"light-heavy-blue"
"430","light-heavy","sighted","sighted_3","purple",5,"light-heavy-purple"
"431","light-heavy","sighted","sighted_3","brown",7,"light-heavy-brown"
"432","light-heavy","sighted","sighted_3","black",6,"light-heavy-black"
"433","relaxed-tense","sighted","sighted_3","white",3,"relaxed-tense-white"
"434","relaxed-tense","sighted","sighted_3","red",5,"relaxed-tense-red"
"435","relaxed-tense","sighted","sighted_3","orange",4,"relaxed-tense-orange"
"436","relaxed-tense","sighted","sighted_3","yellow",4,"relaxed-tense-yellow"
"437","relaxed-tense","sighted","sighted_3","green",6,"relaxed-tense-green"
"438","relaxed-tense","sighted","sighted_3","blue",4,"relaxed-tense-blue"
"439","relaxed-tense","sighted","sighted_3","purple",5,"relaxed-tense-purple"
"440","relaxed-tense","sighted","sighted_3","brown",5,"relaxed-tense-brown"
"441","relaxed-tense","sighted","sighted_3","black",3,"relaxed-tense-black"
"442","alive-dead","sighted","sighted_3","white",3,"alive-dead-white"
"443","alive-dead","sighted","sighted_3","red",2,"alive-dead-red"
"444","alive-dead","sighted","sighted_3","orange",4,"alive-dead-orange"
"445","alive-dead","sighted","sighted_3","yellow",4,"alive-dead-yellow"
"446","alive-dead","sighted","sighted_3","green",3,"alive-dead-green"
"447","alive-dead","sighted","sighted_3","blue",1,"alive-dead-blue"
"448","alive-dead","sighted","sighted_3","purple",5,"alive-dead-purple"
"449","alive-dead","sighted","sighted_3","brown",5,"alive-dead-brown"
"450","alive-dead","sighted","sighted_3","black",7,"alive-dead-black"
"451","fast-slow","sighted","sighted_3","white",1,"fast-slow-white"
"452","fast-slow","sighted","sighted_3","red",5,"fast-slow-red"
"453","fast-slow","sighted","sighted_3","orange",6,"fast-slow-orange"
"454","fast-slow","sighted","sighted_3","yellow",7,"fast-slow-yellow"
"455","fast-slow","sighted","sighted_3","green",1,"fast-slow-green"
"456","fast-slow","sighted","sighted_3","blue",2,"fast-slow-blue"
"457","fast-slow","sighted","sighted_3","purple",7,"fast-slow-purple"
"458","fast-slow","sighted","sighted_3","brown",6,"fast-slow-brown"
"459","fast-slow","sighted","sighted_3","black",2,"fast-slow-black"
"460","cold-hot","sighted","sighted_4","white",1,"cold-hot-white"
"461","cold-hot","sighted","sighted_4","red",6,"cold-hot-red"
"462","cold-hot","sighted","sighted_4","orange",6,"cold-hot-orange"
"463","cold-hot","sighted","sighted_4","yellow",5,"cold-hot-yellow"
"464","cold-hot","sighted","sighted_4","green",1,"cold-hot-green"
"465","cold-hot","sighted","sighted_4","blue",1,"cold-hot-blue"
"466","cold-hot","sighted","sighted_4","purple",5,"cold-hot-purple"
"467","cold-hot","sighted","sighted_4","brown",6,"cold-hot-brown"
"468","cold-hot","sighted","sighted_4","black",7,"cold-hot-black"
"469","ripe-unripe","sighted","sighted_4","white",5,"ripe-unripe-white"
"470","ripe-unripe","sighted","sighted_4","red",1,"ripe-unripe-red"
"471","ripe-unripe","sighted","sighted_4","orange",6,"ripe-unripe-orange"
"472","ripe-unripe","sighted","sighted_4","yellow",6,"ripe-unripe-yellow"
"473","ripe-unripe","sighted","sighted_4","green",7,"ripe-unripe-green"
"474","ripe-unripe","sighted","sighted_4","blue",5,"ripe-unripe-blue"
"475","ripe-unripe","sighted","sighted_4","purple",1,"ripe-unripe-purple"
"476","ripe-unripe","sighted","sighted_4","brown",7,"ripe-unripe-brown"
"477","ripe-unripe","sighted","sighted_4","black",6,"ripe-unripe-black"
"478","new-old","sighted","sighted_4","white",1,"new-old-white"
"479","new-old","sighted","sighted_4","red",4,"new-old-red"
"480","new-old","sighted","sighted_4","orange",2,"new-old-orange"
"481","new-old","sighted","sighted_4","yellow",1,"new-old-yellow"
"482","new-old","sighted","sighted_4","green",2,"new-old-green"
"483","new-old","sighted","sighted_4","blue",5,"new-old-blue"
"484","new-old","sighted","sighted_4","purple",5,"new-old-purple"
"485","new-old","sighted","sighted_4","brown",7,"new-old-brown"
"486","new-old","sighted","sighted_4","black",6,"new-old-black"
"487","submissive-aggressive","sighted","sighted_4","white",6,"submissive-aggressive-white"
"488","submissive-aggressive","sighted","sighted_4","red",7,"submissive-aggressive-red"
"489","submissive-aggressive","sighted","sighted_4","orange",6,"submissive-aggressive-orange"
"490","submissive-aggressive","sighted","sighted_4","yellow",4,"submissive-aggressive-yellow"
"491","submissive-aggressive","sighted","sighted_4","green",1,"submissive-aggressive-green"
"492","submissive-aggressive","sighted","sighted_4","blue",1,"submissive-aggressive-blue"
"493","submissive-aggressive","sighted","sighted_4","purple",2,"submissive-aggressive-purple"
"494","submissive-aggressive","sighted","sighted_4","brown",2,"submissive-aggressive-brown"
"495","submissive-aggressive","sighted","sighted_4","black",7,"submissive-aggressive-black"
"496","selfless-jealous","sighted","sighted_4","white",3,"selfless-jealous-white"
"497","selfless-jealous","sighted","sighted_4","red",4,"selfless-jealous-red"
"498","selfless-jealous","sighted","sighted_4","orange",5,"selfless-jealous-orange"
"499","selfless-jealous","sighted","sighted_4","yellow",5,"selfless-jealous-yellow"
"500","selfless-jealous","sighted","sighted_4","green",5,"selfless-jealous-green"
"501","selfless-jealous","sighted","sighted_4","blue",4,"selfless-jealous-blue"
"502","selfless-jealous","sighted","sighted_4","purple",4,"selfless-jealous-purple"
"503","selfless-jealous","sighted","sighted_4","brown",3,"selfless-jealous-brown"
"504","selfless-jealous","sighted","sighted_4","black",3,"selfless-jealous-black"
"505","active-passive","sighted","sighted_4","white",5,"active-passive-white"
"506","active-passive","sighted","sighted_4","red",1,"active-passive-red"
"507","active-passive","sighted","sighted_4","orange",2,"active-passive-orange"
"508","active-passive","sighted","sighted_4","yellow",3,"active-passive-yellow"
"509","active-passive","sighted","sighted_4","green",4,"active-passive-green"
"510","active-passive","sighted","sighted_4","blue",4,"active-passive-blue"
"511","active-passive","sighted","sighted_4","purple",4,"active-passive-purple"
"512","active-passive","sighted","sighted_4","brown",6,"active-passive-brown"
"513","active-passive","sighted","sighted_4","black",7,"active-passive-black"
"514","like-dislike","sighted","sighted_4","white",4,"like-dislike-white"
"515","like-dislike","sighted","sighted_4","red",1,"like-dislike-red"
"516","like-dislike","sighted","sighted_4","orange",7,"like-dislike-orange"
"517","like-dislike","sighted","sighted_4","yellow",6,"like-dislike-yellow"
"518","like-dislike","sighted","sighted_4","green",7,"like-dislike-green"
"519","like-dislike","sighted","sighted_4","blue",2,"like-dislike-blue"
"520","like-dislike","sighted","sighted_4","purple",2,"like-dislike-purple"
"521","like-dislike","sighted","sighted_4","brown",7,"like-dislike-brown"
"522","like-dislike","sighted","sighted_4","black",1,"like-dislike-black"
"523","clean-dirty","sighted","sighted_4","white",1,"clean-dirty-white"
"524","clean-dirty","sighted","sighted_4","red",5,"clean-dirty-red"
"525","clean-dirty","sighted","sighted_4","orange",2,"clean-dirty-orange"
"526","clean-dirty","sighted","sighted_4","yellow",2,"clean-dirty-yellow"
"527","clean-dirty","sighted","sighted_4","green",3,"clean-dirty-green"
"528","clean-dirty","sighted","sighted_4","blue",4,"clean-dirty-blue"
"529","clean-dirty","sighted","sighted_4","purple",4,"clean-dirty-purple"
"530","clean-dirty","sighted","sighted_4","brown",7,"clean-dirty-brown"
"531","clean-dirty","sighted","sighted_4","black",5,"clean-dirty-black"
"532","fresh-stale","sighted","sighted_4","white",1,"fresh-stale-white"
"533","fresh-stale","sighted","sighted_4","red",6,"fresh-stale-red"
"534","fresh-stale","sighted","sighted_4","orange",3,"fresh-stale-orange"
"535","fresh-stale","sighted","sighted_4","yellow",2,"fresh-stale-yellow"
"536","fresh-stale","sighted","sighted_4","green",2,"fresh-stale-green"
"537","fresh-stale","sighted","sighted_4","blue",5,"fresh-stale-blue"
"538","fresh-stale","sighted","sighted_4","purple",6,"fresh-stale-purple"
"539","fresh-stale","sighted","sighted_4","brown",7,"fresh-stale-brown"
"540","fresh-stale","sighted","sighted_4","black",7,"fresh-stale-black"
"541","calm-angry","sighted","sighted_4","white",4,"calm-angry-white"
"542","calm-angry","sighted","sighted_4","red",5,"calm-angry-red"
"543","calm-angry","sighted","sighted_4","orange",3,"calm-angry-orange"
"544","calm-angry","sighted","sighted_4","yellow",3,"calm-angry-yellow"
"545","calm-angry","sighted","sighted_4","green",7,"calm-angry-green"
"546","calm-angry","sighted","sighted_4","blue",5,"calm-angry-blue"
"547","calm-angry","sighted","sighted_4","purple",4,"calm-angry-purple"
"548","calm-angry","sighted","sighted_4","brown",6,"calm-angry-brown"
"549","calm-angry","sighted","sighted_4","black",5,"calm-angry-black"
"550","happy-sad","sighted","sighted_4","white",2,"happy-sad-white"
"551","happy-sad","sighted","sighted_4","red",1,"happy-sad-red"
"552","happy-sad","sighted","sighted_4","orange",2,"happy-sad-orange"
"553","happy-sad","sighted","sighted_4","yellow",1,"happy-sad-yellow"
"554","happy-sad","sighted","sighted_4","green",4,"happy-sad-green"
"555","happy-sad","sighted","sighted_4","blue",6,"happy-sad-blue"
"556","happy-sad","sighted","sighted_4","purple",6,"happy-sad-purple"
"557","happy-sad","sighted","sighted_4","brown",5,"happy-sad-brown"
"558","happy-sad","sighted","sighted_4","black",7,"happy-sad-black"
"559","exciting-dull","sighted","sighted_4","white",4,"exciting-dull-white"
"560","exciting-dull","sighted","sighted_4","red",1,"exciting-dull-red"
"561","exciting-dull","sighted","sighted_4","orange",1,"exciting-dull-orange"
"562","exciting-dull","sighted","sighted_4","yellow",1,"exciting-dull-yellow"
"563","exciting-dull","sighted","sighted_4","green",2,"exciting-dull-green"
"564","exciting-dull","sighted","sighted_4","blue",4,"exciting-dull-blue"
"565","exciting-dull","sighted","sighted_4","purple",5,"exciting-dull-purple"
"566","exciting-dull","sighted","sighted_4","brown",7,"exciting-dull-brown"
"567","exciting-dull","sighted","sighted_4","black",6,"exciting-dull-black"
"568","soft-hard","sighted","sighted_4","white",1,"soft-hard-white"
"569","soft-hard","sighted","sighted_4","red",3,"soft-hard-red"
"570","soft-hard","sighted","sighted_4","orange",2,"soft-hard-orange"
"571","soft-hard","sighted","sighted_4","yellow",2,"soft-hard-yellow"
"572","soft-hard","sighted","sighted_4","green",3,"soft-hard-green"
"573","soft-hard","sighted","sighted_4","blue",4,"soft-hard-blue"
"574","soft-hard","sighted","sighted_4","purple",6,"soft-hard-purple"
"575","soft-hard","sighted","sighted_4","brown",2,"soft-hard-brown"
"576","soft-hard","sighted","sighted_4","black",7,"soft-hard-black"
"577","light-heavy","sighted","sighted_4","white",3,"light-heavy-white"
"578","light-heavy","sighted","sighted_4","red",6,"light-heavy-red"
"579","light-heavy","sighted","sighted_4","orange",4,"light-heavy-orange"
"580","light-heavy","sighted","sighted_4","yellow",4,"light-heavy-yellow"
"581","light-heavy","sighted","sighted_4","green",2,"light-heavy-green"
"582","light-heavy","sighted","sighted_4","blue",5,"light-heavy-blue"
"583","light-heavy","sighted","sighted_4","purple",4,"light-heavy-purple"
"584","light-heavy","sighted","sighted_4","brown",2,"light-heavy-brown"
"585","light-heavy","sighted","sighted_4","black",7,"light-heavy-black"
"586","relaxed-tense","sighted","sighted_4","white",2,"relaxed-tense-white"
"587","relaxed-tense","sighted","sighted_4","red",4,"relaxed-tense-red"
"588","relaxed-tense","sighted","sighted_4","orange",5,"relaxed-tense-orange"
"589","relaxed-tense","sighted","sighted_4","yellow",6,"relaxed-tense-yellow"
"590","relaxed-tense","sighted","sighted_4","green",7,"relaxed-tense-green"
"591","relaxed-tense","sighted","sighted_4","blue",1,"relaxed-tense-blue"
"592","relaxed-tense","sighted","sighted_4","purple",1,"relaxed-tense-purple"
"593","relaxed-tense","sighted","sighted_4","brown",3,"relaxed-tense-brown"
"594","relaxed-tense","sighted","sighted_4","black",7,"relaxed-tense-black"
"595","alive-dead","sighted","sighted_4","white",4,"alive-dead-white"
"596","alive-dead","sighted","sighted_4","red",1,"alive-dead-red"
"597","alive-dead","sighted","sighted_4","orange",1,"alive-dead-orange"
"598","alive-dead","sighted","sighted_4","yellow",1,"alive-dead-yellow"
"599","alive-dead","sighted","sighted_4","green",2,"alive-dead-green"
"600","alive-dead","sighted","sighted_4","blue",5,"alive-dead-blue"
"601","alive-dead","sighted","sighted_4","purple",5,"alive-dead-purple"
"602","alive-dead","sighted","sighted_4","brown",6,"alive-dead-brown"
"603","alive-dead","sighted","sighted_4","black",7,"alive-dead-black"
"604","fast-slow","sighted","sighted_4","white",6,"fast-slow-white"
"605","fast-slow","sighted","sighted_4","red",1,"fast-slow-red"
"606","fast-slow","sighted","sighted_4","orange",7,"fast-slow-orange"
"607","fast-slow","sighted","sighted_4","yellow",7,"fast-slow-yellow"
"608","fast-slow","sighted","sighted_4","green",7,"fast-slow-green"
"609","fast-slow","sighted","sighted_4","blue",1,"fast-slow-blue"
"610","fast-slow","sighted","sighted_4","purple",2,"fast-slow-purple"
"611","fast-slow","sighted","sighted_4","brown",6,"fast-slow-brown"
"612","fast-slow","sighted","sighted_4","black",2,"fast-slow-black"
"613","cold-hot","sighted","sighted_5","white",1,"cold-hot-white"
"614","cold-hot","sighted","sighted_5","red",7,"cold-hot-red"
"615","cold-hot","sighted","sighted_5","orange",6,"cold-hot-orange"
"616","cold-hot","sighted","sighted_5","yellow",5,"cold-hot-yellow"
"617","cold-hot","sighted","sighted_5","green",1,"cold-hot-green"
"618","cold-hot","sighted","sighted_5","blue",2,"cold-hot-blue"
"619","cold-hot","sighted","sighted_5","purple",4,"cold-hot-purple"
